StoreName,Review,Keywords_Sentiments
쭈꾸미블루스 신촌본점,역에서 가까워 접근성 좋아요.친절하시고 기본적인 쭈꾸미 맛입니다.,"접근성(Positive), 친절(Positive), 쭈꾸미 맛(Positive)"
쭈꾸미블루스 신촌본점,예전에는 날치알이랑 싸먹으면 엄청 맛있었는데 없어져서 좀 아쉽네요.. 그래도 쭈꾸미 맛은 여전하네요,"날치알 없어진 점(Negative), 쭈꾸미 맛(Positive)"
쭈꾸미블루스 신촌본점,옛날 풍경속에서 맛있는걸 먹을 수 있는 재밌고 맛있는 곳이예요 인테리어 만으로도 충분히 편안하고 메뉴로도 충분히 즐거워요 좋은 곳에서 맛있는 시간 보냈어요,"옛날 풍경(Positive), 맛있는 음식(Positive), 재밌고 맛있는 곳(Positive), 편안한 인테리어(Positive), 즐거운 메뉴(Positive)"
쭈꾸미블루스 신촌본점,오랜만에 신촌 와서 밥 먹으려고 맛집 검색 하니 후기도 많고 평도 좋아서 쭈꾸미 먹고 왔어요. 마요네즈 소스에 김이랑 싸서 먹으니 넘 맛있더라구요. 같이 나오는 찬들도 맛있고 한끼 푸짐하게 먹고 왔어요. 맛 집 인정이에요.!,"마요네즈 소스에 김이랑 싸서 먹으니 넘 맛있더라구요(Positive), 찬들도 맛있고(Positive), 한끼 푸짐하게 먹고 왔어요(Positive), 맛집 인정이에요(Positive)"
쭈꾸미블루스 신촌본점,음식 맛잇어요! 추천벋아서 왔는데 밑반찬도 맛잇고 은근 양이많운거같아요! 콩나물 좋어해서 많이먹엇는데 많이주서서 넘 좋았습니당 직원분들도 다들 너무 친절하셔어 쏘스윗 담에 또올게용 많이맵지도않아서 더더더 만족하고 이렇게 리뷰달아오! 친구도 맛잇다고 해서 좋아요,"음식 맛잇어요(Positive), 밑반찬 맛잇고 양이 많다(Positive), 직원 친절하다(Positive), 콩나물 많이 줘서 좋다(Positive), 맵지 않아서 만족(Positive)"
쭈꾸미블루스 신촌본점,음식은 맛있었는데 매번 주문을 하면 너무 오래 기다려야되고 볶음밥은 끝까지 안 가져다 주셔서 취소하고 나왔어요.,"음식 맛(Positive), 기다리는 시간(Negative), 볶음밥 서비스(Negative)"
쭈꾸미블루스 신촌본점,음악좋고사장님 좋고음식 맛있고분위기 좋은 곳입니다.양도 꽤 많고요.예상치 못한 위치에서 맛집을 찾은 느낌이네요.매콤한 맛이 알싸해 생각하면 입에 지금도 침이 잔뜩 고이는 맛집 입니다.여기 점심도 좋은데저녁에 술 한잔 하며 먹기 너므 좋아요.특히 저 홍합탕까지!!,"음악(Positive), 사장님(Positive), 음식 맛(Positive), 분위기(Positive), 양(Positive)"
쭈꾸미블루스 신촌본점,인테리어와 불판의 승리! 쭈꾸미볶음이 화끈하다 자꾸 손이 가는 맛?! 볶음밥을 만들고 마지막에 하트계란을 만들어주신다 센스가 좋은 사장님 맛있게 먹었다.,"인테리어와 불판의 승리(Positive), 쭈꾸미볶음이 화끈하다(Positive), 자꾸 손이 가는 맛(Positive), 센스가 좋은 사장님(Positive), 맛있게 먹었다(Positive)"
쭈꾸미블루스 신촌본점,일하는 이모님이 너무 떽떽거려요.. 통제광인거같고 여기 밥을 먹으러 온건지 알바를 하러 온건지 싶어요 이래라 저래라 시끄럽게 함,"이모님 떽떽거림(Negative), 통제광(Negative), 시끄럽게 함(Negative)"
쭈꾸미블루스 신촌본점,점심 신촌 11000원 쭈삼 11000원 먹었어요!쭈꾸미 잘라주시고 되게 쫄깃쫄깃해서 좋았어요. 치즈도 맛있고 계란찜도 맛있어용양이 많진 않은데 걍 배 불렀어요.,"쭈꾸미(Positive), 쫄깃쫄깃해서 좋았어요(Positive), 치즈 맛있고 계란찜도 맛있어용(Positive), 양이 많진 않은데(Negative), 배 불렀어요(Positive)"
쭈꾸미블루스 신촌본점,점심으로먹었어요치즈볶하세요,점심(Positive)
쭈꾸미블루스 신촌본점,지인들과의 모임이 있어서 방문했는데 역에서 가까워서 다들 쉽게 찾아갈 수 있었습니당노포 분위기 제대로라서 너무 좋았어요! 음식은 말할 것도 없이 맛있었구요 쭈꾸미는 탱글탱글 양념은 적당히 매콤! 계란까지 덕분에 지인들이랑 즐거운 시간 잘 보내고 왔습니다,"위치(Positive), 노포 분위기(Positive), 맛(Positive), 쭈꾸미(Positive), 양념(Positive)"
쭈꾸미블루스 신촌본점,진짜 최악입니다 두 번 다시 안 옵니다서비스 맛 위생예전과 전혀 다르고 무엇보다너무 덥습니다,"서비스(Negative), 맛(Negative), 위생(Negative), 더움(Negative)"
쭈꾸미블루스 신촌본점,집근천데 처음가봄쭈삼 기본셋팅!홍합 콘치즈 계란까지 알차게 맛있어요,"홍합(Positive), 콘치즈(Positive), 계란(Positive), 맛있어요(Positive), 알차게(Positive)"
쭈꾸미블루스 신촌본점,쭈구미삼겹살 맛있어요 많이 맵지도 않고 단맛도 나요. 기본 양념이 맛있어서 치즈볶음밥 짱이예요. 맛집 추천합니다.,"쭈구미삼겹살(Positive), 기본 양념(Positive), 치즈볶음밥(Positive), 맛집 추천(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미 다 먹고 밥 볶아 먹는 게 원래 메인인 거 아시죠? 소주 순삭했습니다 굿,"밥 볶아 먹는 게(Positive), 소주 순삭(Positive), 굿(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미 삼겹살 신촌맛집. 레트로한 분위기와 잘 어울리는 홍합탕 콘치즈 계란찜 등. 깻잎에 싸먹는 매운 쭈꾸미와 마요네즈 소스. 마지막 치즈 볶음밥은 양념과 계란과 치즈가 잘 배합된 완벽에 가까운 볶음밥이었다. 치즈볶음밥은 꼭 먹어보길 !!,"레트로한 분위기(Positive), 홍합탕, 콘치즈, 계란찜(Positive), 매운 쭈꾸미(Positive), 마지막 치즈 볶음밥(Positive), 양념과 계란과 치즈가 잘 배합된 완벽에 가까운 볶음밥(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미 원래 좋아해서 많이 먹으러다니는데 쭈꾸미블루스 역대급입니당 양념이 찐으로 맛있고 쭈꾸미가 탱탱쫄깃해용볶음밥까지 싹싹 야무지게 긁어먹고왔습니다!!! 양도 많아서 배불러여,"양념이 찐으로 맛있고(Positive), 쭈꾸미가 탱탱쫄깃해용(Positive), 양도 많아서 배불러여(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미 전문점이라 그런지 확실히 식감도 좋고 요리 괜찮았어요! 처음 먹어본 쭈꾸미삼겹살 개인적으로 마음에 들었고 쭈꾸미 땡길 때마다 재방문 의사 완전 있습니다!,"식감(Positive), 요리(Positive), 쭈꾸미삼겹살(Positive), 재방문 의사(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미 톡톡 터지는 식감이 좋고 매운거 여기 자주 먹으러 와요. 여럿이올땐 예약하고 오면 더 편하게 먹을 수 있구용 매운거 잘 못먹어도 마요네즈찍어서 깻잎싸먹으면 충분히 먹을 수 있어용 진짜 너무 맛있어요!! 6명이서 8인분 먹고 밥도 먹고 배터지게먹었어요 홍합탕도 엄청 맛있습니다 여기! 강추 가게 노포감성으로 꾸며놔서 하나의 구경거리입니다.,"식감이 좋다(Positive), 매운거 자주 먹으러 온다(Positive), 매운 음식도 먹을 수 있다(Positive), 가게 노포감성(Positive), 홍합탕 맛있다(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미 통통하고 맛있어요! 계란찜 리필돼서 좋아요,"쭈꾸미(Positive), 맛있다(Positive), 계란찜(Positive), 리필(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미 환장하는 남자친구랑 다녀왔어요 분위기도 좋고 사장님 직원분들 너무 친절하시고 일단 쭈꾸미 기가막힙니다 진짜 계란찜도 너무 맛있어요 셀프코너도 잘되어있고 진짜 배터지게 잘 먹고 마무리 볶음밥까지 쓱 긇어 먹고 나왔네용 다음에 또 방문할게욥,"분위기(Positive), 친절함(Positive), 쭈꾸미 맛(Positive), 계란찜 맛(Positive), 셀프코너(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미가 너무 먹고싶어서 온 신촌!역시 기대를 저버리지 않고 핵존맛 입니다!점심특선으로 먹었는데 가격 착하고 쭈꾸미 좋아하는 우리여친느님께요 대만족을 하셨습니다.또한 볶음밥 하트로 해주시는데 너무 맛있고 좋아요!술도 싼데 점심이라 패스! 진짜 좋아요 다음에 또올께요!!,"기대(Positive), 가격 착하다(Positive), 쭈꾸미 맛(Positive), 볶음밥 하트(Positive), 대만족(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미가 맛있어요.계란찜도.볶음밥도 굿,"쭈꾸미(Positive), 계란찜(Positive), 볶음밥(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미가 엄청 매콤하고 탱글탱글 식감이 너무 맛있습니다. 삼겹살이랑 깻잎 김이랑 마요네즈랑 같이 싸먹는 조합이 엄청 미쳤어요. 계란찜도 무한으로 먹을 수 있어서 좋고 쭈꾸미 양념이 볶음밥이랑 같이 먹으면 꿀맛! 볶음밥까지 같이 추천드려요! 가게분위기도 옛날 구멍가게 인테리어가 멋집니다 쭈꾸미 맛집이네요,"쭈꾸미 맛(Positive), 쭈꾸미 식감(Positive), 삼겹살 깻잎 김 조합(Positive), 계란찜 무한 제공(Positive), 가게 분위기(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미가 예술이에요! 친구가 쭈꾸미 맛집 있다고 추천해줘서 왔는데 완전 제가 딱 좋아하는 감성의 맛집이에요 오랜만에 친구들끼리 수다떨고 술 한잔 했습니다 너무 분위기 좋고 한 번 더 오고싶다는 생각을 했어요 쭈꾸미를 비롯해서 무한리필로 주시는 홍합탕까지.. 거를 타선이 없습니다.. 잘 먹었어요!,"쭈꾸미(Positive), 맛집(Positive), 분위기(Positive), 홍합탕(Positive), 무한리필(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미가 정말 신선하네요 ! 쫄길쫄깃한데 질기지않아서 맛있게 잘먹었어요 약간 맵찔이인데 맛있게매워서 술술 먹히더라구요 안주도되고 밥도되서 든든하게 잘먹었어요 술도 술술 잘들어가요! 모임장소로 딱이예요,"신선한 쭈꾸미(Positive), 쫄길쫄깃한데 질기지 않은 맛(Positive), 맛있게 매운 맛(Positive), 술이 술술 들어가는 분위기(Positive), 모임장소로 딱인 분위기(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미가 탱글탱글하고 양도 많고 구성도 알찼어요 적당히 매콤해서 맵찔이도 맛있게 먹을 수 있었습니다! 볶음밥에는 치즈랑 계란을 같이 넣고 볶아주시는데 이게 별미네요. 사장님께서도 정말 친절하십니다.,"쭈꾸미(Positive), 구성(Positive), 맵찔이도 맛있게 먹을 수 있었습니다(Positive), 볶음밥(Positive), 사장님 친절(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미는 추가해서 먹었어요볶음밥은 쏘쏘..,"쭈꾸미 추가(Positive), 볶음밥(Negative)"
쭈꾸미블루스 신촌본점,쭈꾸미도 크고 싱싱하고 양도 많아요. 달걀찜도 무한리필이고 야채 셀프바도 있어서 푸짐하고 맛있어요. 가게 컨셉이 60년대 감성이어서 타임머신타고 과거로 간것 같고 재미있어요. 12년 이상 신촌맛집으로 생방송에도 방송되었어요. 강추합니다.,"쭈꾸미 크고 싱싱함(Positive), 달걀찜 무한리필(Positive), 야채 셀프바(Positive), 60년대 감성 컨셉(Positive), 신촌맛집 방송(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미삼겹 먹었는데 무난무난 맛있어요! 볶음밥이 별미입니다 계란찜두 보들거려서 맛있게 먹렀더니 직원분이 리필해쥬셨어요,"쭈꾸미삼겹 맛(Positive), 볶음밥 별미(Positive), 계란찜 보들거림(Positive), 직원 리필 서비스(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미삼겹살 맛있어요 먹다보면 매울 수 있지만 손을 멈출 수 없더라구요 !,"쭈꾸미삼겹살(Positive), 맛있어요(Positive), 매울 수 있지만(Negative), 손을 멈출 수 없더라구요(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미삼겹살인데요 그중에서도 분위기도 예술이고 맛도 좋은 쭈꾸미블루스!!!!쫀득하고 너무 맛있었어요!!잘 먹고 갑니당!!새우도 같이 잇고 양념도 진짜 맛있어서 나중에 밥 볶아먹어도 최고인듯,"분위기(Positive), 맛(Positive), 쭈꾸미(Positive), 양념(Positive), 밥 볶아먹기(Positive)"
쭈꾸미블루스 신촌본점,쭈삼 2인분 치즈볶음밥 시켰어요쭈삼도 맛있는데 볶음밥이 미쳤습니다 ❤️ ❤️ ❤️,"쭈삼(Positive), 치즈볶음밥(Positive)"
쭈꾸미블루스 신촌본점,쭈삼 많이 먹어봤지만 여기가 꽤 특별한 것 같아요 볶음 재료 밸런스 깊은 양념만 육질 신선도 등 회사 동료들과 즐거운 회식 자리 가졌습니다!!소주 한주로 최고네요 밑반찬으로 나온 홍합탕도 짱 얼큰,"특별한 맛(Positive), 깊은 양념(Positive), 육질 신선도(Positive), 회식 자리(Positive), 홍합탕 얼큰(Positive)"
쭈꾸미블루스 신촌본점,채소 무한리필이라 좋아요,"채소(Positive), 무한리필(Positive)"
쭈꾸미블루스 신촌본점,처음 생겼을때부터 다녔으니까 아마 15년은 되었나봐요.이렇게 오랫동안 맛집을 유지하는건 역시나 맛이 있어서 그렇겠지요?가게 인테리어도 옛날 감성으로 정감있고 멋있어요.직원분들도 친절하고 여전히 쭈꾸미 맛있어요.국물이 마법 소스 같은데 국물 너무 얼큰하고 매콤하고 계속 끌리는 마성의 맛!!!요즘은 물가가 올라서 예전에는 날치알을 주셨는데. 지금은 마요네즈를 주신다고..날치알도 맛있었지만. 쭈꾸미가 매콤하니 마요네즈 소스를 날치알 대신 얹어 먹어도 매운맛이 중화 되어서 괜찮더라구요.반찬같은 경우는 셀프바가 있어서 직원들 안불러도 편하게 리필해서 먹을 수 있어서 그게 더 좋은것 같아요. 계속 갈꺼니까 계속 장사해주세요 이번에도 잘 먹고 갑니다,"맛집 유지(Positive), 옛날 감성 인테리어(Positive), 직원 친절(Positive), 끊임없이 끌리는 국물(Positive), 셀프바 리필 편리(Positive)"
쭈꾸미블루스 신촌본점,친구들이랑 오랜만에 만났는데 신촌역 바로 앞이라 더운 날씨에 많이 안 걷고 좋았습니다 !!쭈새로 시켰고 쭈꾸미가 통통해서 탱글하니 식감이 넘 좋고 특히 같이 나오는 홍합탕이 완전 술안주에욯 그리고 여기 계란찜이 무한리필이라 2번이나 추가해 먹었어요!!! 여기저기 리필하는데도 직원분들 친절하셔서 더 기분 좋게 먹고왔습니다,"위치(Positive), 쭈꾸미 식감(Positive), 홍합탕(Positive), 계란찜 무한리필(Positive), 직원 친절함(Positive)"
쭈꾸미블루스 신촌본점,친구와 한 번 너무 맛있어서 바로 엄마 데리고 또 한 번 그리고 오랜만에 쭈꾸미가 다시 땡겨서 남자친구 데리고 다시 한 번 !! 추운 겨울날에 처음 맛봤던 쭈꾸미였는데 여름에도 너무 매콤하고 맛있었습니당 오픈에 맞춰갔더니 사람도 없고 좋았어요. 리뷰에 불친절하다는 내용이 있어 그새 분위기가 바뀌었나 싶었는데 사장님 너무 친절하셨고 하나하나 다 도와주시고 필요한 거 바로 주셔서 맛있게 먹구 왔습니다!! 치즈랑 계란찜이랑 홍합탕이 진짜 맛도리인데 역시 잘 비워먹었고요. 다만 이전보다 가격은 오른 것 같은데 양이 많지는 않은 것 같아서 조굼 비싸다고 느껴지긴 했습니다 그래도 또 찾아갈 거에요🩷,"맛있어서(Positive), 사장님 너무 친절하셨고(Positive), 매콤하고 맛있었습니다(Positive), 가격은 오른 것 같은데 양이 많지는 않은 것(Negative), 불친절하다는 내용이 있어(Negative)"
쭈꾸미블루스 신촌본점,큼지막한 쭈꾸미 낭낭하게 많이 넣어주셔요!! 매콤하고 맛나요 마무리는 역시 볶음밥!!,"큼지막한 쭈꾸미(Positive), 매콤하고 맛나요(Positive), 볶음밥(Positive)"
쭈꾸미블루스 신촌본점,푸짐하도 싱싱하고 친절한 신촌 쭈꾸미 맛집,"푸짐하도(Positive), 싱싱하고(Positive), 친절한(Positive), 신촌(Positive), 쭈꾸미 맛집(Positive)"
쭈꾸미블루스 신촌본점,학교 졸업하고 진짜 오랜만에 와본 쭈블!! 가을이라 그런지 쭈꾸미도 튼실하고 볶음밥도 맛있어요 무엇보다 사장님이 친절하셔서 좋습니닷,"쭈꾸미(Positive), 볶음밥(Positive), 사장님 친절(Positive)"
청량회관,2차로 가서 먹었는데 참치회랑 단새우 퀄리티가 좋고 약간의 가격은 있지만 그만큼 지불할 가치가 있네요,"참치회(Positive), 단새우(Positive), 퀄리티(Positive), 가격(Negative), 가치(Positive)"
청량회관,2차로 갔지만 분위기 좋았던건 기억이 납니다 음식사진도 못찍었다니 너무해 위치가 애매하긴하지만 사진찍는거좋아하는분들은 한번씩가봐도될듯,"분위기(Positive), 음식사진 못 찍었다(Negative), 위치 애매(Negative), 사진 찍는 거 좋아하는 분들에게 추천(Positive)"
청량회관,가격은 좀 나가도 엄청 맛있습니다!!!!,"가격(Negative), 맛(Positive)"
청량회관,가본다가본다 하고 미루다 이사간 청량회관으로 방문을 했네요. 분위기 좋고 안주 깔끔하네요. 시립대에 드디어 갈만한 술집이 생겼네요,"분위기(Positive), 안주(Positive)"
청량회관,남편이 종종 가던 곳이라 소개해줘서 요즘은 같이가요. 이번엔 제 친구들도 불러서 갔습니다! 주문한 메뉴들 다 맛있었습니다. 처음갔을때 찾기어려웠는데 한문 읽을 줄 아는친구가 간판있다고해서 놀랐어요 기웃기웃해서 수정이불써있으면 거기맞아요,"메뉴 맛(Positive), 찾기 어려움(Negative), 한문 간판(Negative)"
청량회관,너 무 맛있다 새우 대갈희튀김도 존맛,"맛있다(Positive), 새우 대갈희튀김(Positive)"
청량회관,너무 맛있고 술 한잔 하기 딱 좋은 곳이였어요!!,"맛있다(Positive), 술 한잔 하기 좋다(Positive)"
청량회관,너무 맛있어요 서비스도 엄청 좋아요!! 회기에서 가장 맛있고 좋은 곳입니다 강력추천합니다!!,"맛(Positive), 서비스(Positive), 추천(Positive)"
청량회관,너무 잘먹었습니다 음식도 맛있고 사장님도 너무 친절해용,"음식(Positive), 맛있고(Positive), 사장님(Positive), 친절해용(Positive)"
청량회관,너무너무 잘 먹었습니다! 둘이 너무 맛있어서 잔뜩 시켰더니 서비스로 주신 고구마소츄 잔술도 넘 향이 좋았구요.. 사장님 직원분들 정말 친절하시고 편하게 해주십니다,"맛있어서(Positive), 고구마소츄 향(Positive), 사장님 직원분들 친절(Positive), 편하게 해주십니다(Positive)"
청량회관,늘 주문하는 참치애비와 이번에 처음 주문해 본 모듬튀김!새우 굴 표고 고로케 4가지 구성이고 물리지 않도록 샐러드도 같이 나와서 좋았어요 빠삭하니 맛이 좋아요 !! 술 잘들어가서 좋아하는 곳입니다 _,"참치애비(Positive), 모듬튀김(Positive), 구성(Positive), 샐러드(Positive), 빠삭하니 맛(Positive)"
청량회관,단새우에 감태 추가 굴튀김 먹었습니다. 재료 모두 신선해서 좋았고 직원분들이 되게 친절하셔서 기분 좋게 먹고 나왔습니다 아 그리고 새우 머리 튀김 짱 맛있어요..,"재료 신선(Positive), 직원 친절(Positive), 새우 머리 튀김 맛있어요(Positive)"
청량회관,데려가는 친구들마다 모두 맘에 들어해서너무 뿌듯해요 종종 델꼬가는 강아지까지 반겨주셔서 고맙습니다,"친구들 모두 맘에 들어하다(Positive), 강아지를 반겨주다(Positive)"
청량회관,두번째 방문이에요 ❤️ 가게 이전하셨더라구요분위기가 더 좋아지고 넓어지고 참치가 입에서 녹아요 안주최고에요 굴도 싱싱하구요너무나 친절하시고🥰 기분좋은 시간 보내고 왔습니다 😍👍,"분위기(Positive), 참치(Positive), 안주(Positive), 굴(Positive), 친절한 서비스(Positive)"
청량회관,두번째 방문인데 역시 안주 너무 맛있고 사장님 너무 친절해요👍👍,"안주 너무 맛있고(Positive), 사장님 너무 친절해요(Positive)"
청량회관,맛있고 분위기 좋아요,"맛있고(Positive), 분위기(Positive)"
청량회관,맛있고 좋은데 지난번이 좀 더 좋은 부위였던 것 같은 사이드도 다 좋아요!!,"맛있고 좋은데(Positive), 지난번이 좀 더 좋은 부위(Negative), 사이드도 다 좋아요(Positive)"
청량회관,매장 이전하기전부터 자주 방문했는데 이사한 위치도 괜찮은 것같아요 겨울 연말 분위기에도 딱이고 노래도 좋고 대화하기도 편해요! 물론 음식도 맛있어서 한번 가면 계속 주문하게 됩니다 🩷 완전 추천이에요,"이사한 위치(Positive), 겨울 연말 분위기(Positive), 노래(Positive), 대화하기 편리함(Positive), 음식 맛(Positive)"
청량회관,매장이 이전하고 나서는 처음 방문한건데 절 기억하실 줄은 몰랐서요 전 매장이랑 분위기는 비슷한데 이전하고 나니 매장이 많이 넓어져서 편하게 먹기 좋았고 그래서인가 더 맛있게 느껴졌어요 참치도 웬만한 참치집보다 퀄도 훨씬 좋은듯 그리고 바질 좋아해서 바질명란파스타도 추가해 먹었는데 바질맛도 잘 나고 면도 좋아하는 식감이라 맛있었어요!!! 술먹을 때 안酒 잘 안먹는 남자친구도 많이 먹었어요 0 새우대갈스는 빠삭하고 고소짭잘해서 맛있었어요,"매장 분위기(Positive), 매장 넓어짐(Positive), 참치 퀄리티(Positive), 바질명란파스타 맛(Positive), 새우대갈스 맛(Positive)"
청량회관,멋진 공간이에요 술 마시기 너무 좋아요 데이트하기 좋은 장소 입니다.,"멋진 공간(Positive), 술 마시기 좋다(Positive), 데이트하기 좋은 장소(Positive)"
청량회관,며칠 전부터 멘츠카츠가 너무 먹고 싶어서 오랜만에 방문했습니다 이렇게 설레는 마음으로 갔는데 역시 기대를 저버리지 않고 너무나 맛있네요👍 다음에 또 오겠습니다 새해 복 많이 받으세요,"멘츠카츠(Positive), 맛있다(Positive), 기대 저버리지 않다(Positive), 오랜만에 방문(Positive)"
청량회관,모임하기 좋고 메뉴가 다양해요술집에서 참치 퀄리티 개쩔..재방문각,"모임하기 좋고(Positive), 메뉴가 다양해요(Positive), 참치 퀄리티 개쩔(Positive)"
청량회관,미틴 맛과 서비스 분위기 주인장 캐릭터다 맘에듦 미칀,"맛(Positive), 서비스(Positive), 분위기(Positive)"
청량회관,바지락술탕도 맛있고 닭껍질 튀김 진짜 대박 맛이없을수 없습니다용 요즘 제철인 굴도신선하고 너무 최고입니당👏👏,"바지락술탕(Positive), 닭껍질 튀김(Positive), 굴(Positive)"
청량회관,방문할 때마다 좋은 시간 보내고 갑니다!참치가 먹고 싶을 때 생각나는 곳이에요,"방문할 때마다 좋은 시간(Positive), 참치(Positive), 생각나는 곳(Positive)"
청량회관,보물같았던곳 왜 이제갔을까,보물같았던곳(Positive)
청량회관,분위기 엔틱하고 좋아요 오랜만에 참치먹고싶어 처음방문했는데 참치는 쏘쏘 따로 주문한 메뉴 너무짜서 그냥그랬어요,"분위기(Positive), 참치(Negative), 메뉴(Negative)"
청량회관,분위기가 매우 좋고 안주들이 신선하고 너무 맛있어요. 술이 그냥 쑥쑥 들어갑니다!,"분위기(Positive), 안주(Positive), 신선한 안주(Positive), 맛있는 안주(Positive), 술이 쑥쑥 들어감(Positive)"
청량회관,분위기도 좋고 음식도 맛있고 다만 화장실이 좀 개선되었음 좋겠네요,"분위기(Positive), 음식 맛(Positive), 화장실(Negative)"
청량회관,분의기 좋아요 인테리어도 예뻐요!바지락술탕 국물 남기고 추가요금 내서 파스타 시켰는데 맛이 있어요!!멘치카츠는 육즙이 나와서 바깥은 바싹바싹하고 맛이 있어요!!!의자가 예쁘고 편안하게 강아지랑 앉을 수 있었어요,"분위기(Positive), 인테리어(Positive), 파스타 맛(Positive), 멘치카츠(Positive), 의자(Positive)"
청량회관,블로그보고 방문했어요 간판이 없어서 찾기 어려울수도 있지만 건물 뒷편으로 가면 보여요b1층에 한집만 있어요분의기가 옛날 다방분의기고요아주 독특했어요참치가 살살 녹는게 맛있어요새우는 달달하니 맛있고요머리는 따로 튀겨주세요바지락술탕 먹고 파스타면 추가해서 먹었어요맛있습니다전반적으로 음식이 다 맛있네요재방문의사 많습니다만가격이 너무 쎄요 추천합니다,"분위기(Positive), 참치 맛(Positive), 새우 맛(Positive), 음식 맛(Positive), 가격(Negative)"
청량회관,사진은 못 찍었어요... 항상 갈 때마다 친절하게 맞아주시는 사장님 때문에 약속이 생기면 이곳먼저 알아보게 됩니다 삼촌 생신을 이쪽에서 했는데.. 나이가 조급 있으셔서 이질감이 들까 걱정하시더라구요. 친절한 사장님 덕분에 너무너무 즐거운 생일이을 보냈다고 좋아하십니다. 정말 감사드려요,"사장님 친절(Positive), 약속이 생기면 먼저 알아보게 됨(Positive), 아주 즐거운 생일 파티(Positive)"
청량회관,서울시립대 근처 맛집! 청량리역에서는 좀 걸어야하는.. 지하 1층에 있어요 가게 앞에 주차는 2대정도 가능할듯 . 네이버로 미리 예약시 2만원 선입금 좋은것 같아요 당일 예약했는데 자리가 있어서 좋았습니다참치한상 70000우니파스타 25000스프라이트 2000계산대 앞에 머리 쓰다듬으면 모션취하는 캐릭도 있고 신기해서 계속 만졌네요참치한상은 플레이팅 면적이 작아서인지 가격에 비해 양이 적다는 생각은 들었어요. 가성비는 좋지않지만 부위별 생참치 굿. 기본으로 김 나오니 감태먹고싶으면 추가해야할듯.. 먹고 추가하려했는데 생각보다 배불렀어요우니파스타는 케이퍼가 섞여있어서 생각보다 독특한 맛이났습니다. 오일과 치즈맛이 나서 좋네요 우니의 맛은 엄청 강하지는 않습니다.다른 메뉴도 맛있을것 같아요!,"가게 위치(Negative), 예약 시스템(Positive), 참치 한상 양(Negative), 부위별 생참치 맛(Positive), 우니 파스타 맛(Positive)"
청량회관,수영장 다니는 길에 가게가 있어서 눈팅만 하다가 검색 해보고 갔구요. 모츠나베랑 테바사키 먹었습니다. 에어컨 바로 앞 자리였어서 나갈 쯤은 쫌 추웠습니다. 말씀해 달라고 하시긴 했는데 견딜만해서 계속 있었습니다. 너무 맛있었구요👍 저도 솔직히 제가 다 먹을 줄 몰랐습니다 다음엔 지인 데리고 참치 함 먹어봐야겠어요. 에비수 생맥주도 너무 잘 마셨어요.,"맛(Positive), 에어컨 자리(Negative), 모츠나베(Positive), 테바사키(Positive), 에비수 생맥주(Positive)"
청량회관,수정이불 시절부터 단골입니다!! 사장님 너무 좋으시구 음식맛도 말모말모 또올게여!!,"단골(Positive), 사장님(Positive), 음식맛(Positive)"
청량회관,신랑이 가보고싶다고 하도 얘기해서 오늘 아이데리고 셋이 다녀왔는데 핫플 분위기 제대로 느끼고 갑니다. 참치회 단새우회 너무 맛나서 생각보다 엄청 시켜먹고 온듯 하네요,"핫플 분위기(Positive), 참치회(Positive), 단새우회(Positive), 맛나서(Positive)"
청량회관,실패없는 곳수정이불에서 확장이전 하시고 처음 방문이었는데방문이었는데 여전한 참치의 맛과바지락 술찜 그 이후에 먹는 파스타추가 🫶 망하지 않는다면 매년 한 번씩 방문하면서 추억 쌓을 분위기 좋은 술집,"참치의 맛(Positive), 바지락 술찜(Positive), 파스타 추가(Positive), 분위기 좋은 술집(Positive)"
청량회관,아는 동생이 올린 피드보고 가봐야지하다 갔는데 안 갔음 후회할뻔!회는 싱싱 새우는 달달 더불어 술도 달달 바지락 술탕에 파스타는 꼭 추가하세요!!담에는 튀김 먹으러올게여,"회는 싱싱(Positive), 새우는 달달(Positive), 술도 달달(Positive), 바지락 술탕(Positive), 파스타는 꼭 추가(Positive)"
청량회관,안주가 다 맛있고 인테리어가 특이하고 이뻐요,"안주 맛(Positive), 인테리어 특이함(Positive), 인테리어 아름다움(Positive)"
청량회관,어떤 친구를 데리고가도 다들 1000 만족해요.집 근처에 청량회관이 있어서너무 행복합니다.,"집 근처(Positive), 청량회관(Positive), 만족(Positive)"
