StoreName,Review,Keywords_Sentiments
서울뼈구이 본점,야들야들한 맛이 미친 뼈구이 집입니다!평일에도 웨이팅있는 엄청난 집!안매운맛은 진짜안매웠고 중간맛도 막 맵지는 않았어요. 고기 완전 부드럽고 양념도 너무맛있어서 사람들 왜 기다리는지 알거같은 곳이네요! 강추입니다!,"야들야들한 맛(Positive), 웨이팅(Positive), 고기 완전 부드러움(Positive), 양념 맛있음(Positive), 강추(Positive)"
서울뼈구이 본점,여기 에어컨29도 뜨악 더워 지디는줄,"에어컨(Negative), 더워(Negative)"
서울뼈구이 본점,역시나 실패 없었던 시립대 최강 맛집 뼈구이18학번인데요..오랜만에 동기와 뼈구이 씹고 뜯고 맛보고 즐겼습니다제에목은 으리으리 뼈구으리로 하겠습니다근데 이제 날치알주먹밥을 곁들인..학교 생각나 청량리에서 만났는데 뼈구이만 먹고 헤어진..잊을 수 없는 맛입니다 웨이팅이 힘들어도 견디세요,"맛집(Positive), 뼈구이(Positive), 날치알주먹밥(Positive), 잊을 수 없는 맛(Positive), 웨이팅(Negative)"
서울뼈구이 본점,옛날 생각나는 맛이에요.근데 양배추 리필이 안되서......너무 아쉬워요 ..조합이 너무 좋은데...,"옛날 생각나는 맛(Positive), 양배추 리필 안됨(Negative), 조합이 너무 좋다(Positive)"
서울뼈구이 본점,운좋게 웨이팅 안하고 먹었어요 ! 맛있는데 매장에서 화장실 냄새나요...,"운좋게 웨이팅 안하고 먹었어요(Positive), 맛있다(Positive), 매장에서 화장실 냄새(Negative)"
서울뼈구이 본점,웨이팅 길지만 맛있게 먹고 갑니다!,"웨이팅(Negative), 맛있게(Positive)"
서울뼈구이 본점,웨이팅이 있는 집이라서 오픈시간 맞춰 갔는데도금새 자리가 꽉 찼어요 음식 나오는 시간이조금걸리는 편이고...이모님들 좀 불친절 하신편 뼈구이맛은 중간맛으로 살짝 매콤해서 좋고양념맛이 호불호없는 감칠맛 좋네요 뼈가 큼직큼직 한데 양이 사실 적은편이라서인원수보다 더 시켜야 배불러요 반찬으로 동치미무가 깔끔하고 시원해서 맛있었어요,"이모님들 불친절(Negative), 뼈구이 맛(Positive), 양념 맛(Positive), 뼈가 큼직하지만 양 적음(Negative), 동치미무 맛(Positive)"
서울뼈구이 본점,웨이팅해도 맛있는 곳선릉역 뼈구이 저리가라 맛!!,"웨이팅해도(Negative), 맛있는(Positive), 뼈구이(Positive)"
서울뼈구이 본점,유명하다던 서울뼈구이 오픈런 입장,"맛(Positive), 위생(Positive), 서비스(Positive), 분위기(Positive), 명성(Positive)"
서울뼈구이 본점,유명한곳이라 방문 역쉬 .. 40분정도기다리다 착석!일단은 가격이착하고 뼈구이양념이 먹을수록 맛있음서비스로 나온계란찜과 매콤한뼈구이는 환상조합,"가격이 착하다(Positive), 뼈구이양념이 맛있다(Positive), 서비스로 나온 계란찜(Positive), 매콤한 뼈구이(Positive), 환상조합(Positive)"
서울뼈구이 본점,음식 나오기까지 정말 오래걸렸지만 맛있어요!!,"음식 나오기(Negative), 오래걸림(Negative), 맛(Positive)"
서울뼈구이 본점,인스타에서 맛집으로 유명한곳이라 저장만 해두고 있었는뎅 드뎌 가봤어욤!! 웨이팅있냐고 전화드렸을때가 오후1시반쯤이었는뎅⭐️오전시간 라스트오더는 1시이고 2시부터 4시까지 브레이크타임이라고 4시돼서 오라고 하시더군욤!⭐️아! 알겠습니당! 하고선 4시2분인가? 3분에 도착했는뎅엥? 안에 사람들이 거의 꽉차있었... 당혹 놀람.. 브레이크타임 끝나기전부터 앞에 대기하고 계시다가4시돼서 딱! 다 들어가셨나봐욤 인기맛집은 알아줘야하나봐욤 역시..!!!!👍인스타에서 본것처럼 고기는 손으로 뼈랑 부드럽게 다 분리가돼서 넘나 편하게 맛있게 잘 먹었답니당 냉장고보니깐 일반콜라는 코카콜라!제로는 펩시였어욧 사이다는 칠성!헷,"인기맛집(Positive), 고기 손으로 뼈랑 부드럽게 분리(Positive), 편하게 맛있게 먹다(Positive), 웨이팅(Negative), 브레이크타임(Negative)"
서울뼈구이 본점,일욜 네시전부터 대기 많음!!20분전쯤가서 이름써놓아서바로입장함 맛있음 중간맛이불닭맛정도임!!! 매운거시킬분은 참고정말맛있움!!!!!!,"대기 많음(Negative), 바로 입장(Positive), 맛있음(Positive), 불닭맛 정도(Positive), 정말 맛있음(Positive)"
서울뼈구이 본점,전농동 청량리역 옆 서울뼈구이 다녀왔습니다. 알고봤더니 아주 오래전부터 맛집으로 소문난 곳이더라구요 이제야 알았네요 약 30분정도 웨이팅하다가 입장했고요 웨이팅은 입구옆 수기로 작성하셔야해요 주문한 메뉴는 뼈구이 3인분 양푼주먹밥 계란찜 추가 제로콜라 이렇게요 일단맛은 4단계가 있는데 1단계는 하나도 안매운 간장소스베이스고요 제가 주문한 중간맛은 엽떡 초보맛? 그정도 되는거같아요 강한숯불향도 나고 뼈에 고기가 많이 붙어있는게 아주아주 맛있어요 거기에 양푼주먹밥 같이 먹으니 조합이 딱 좋아요 기본찬에 계란찜이 나오긴하는데 양은 작은편이라 추가로 주문했어요. 웨이팅이 길어서 일찍 방문하는걸 추전드리고요 주차는 진짜 공간이 없어요. 청량리 롯데 에 주차하시고 10분정도 도보로오세요,"맛집으로 소문난 곳(Positive), 웨이팅(Negative), 맛(Positive), 주차 공간 부족(Negative), 양푼주먹밥 조합(Positive)"
서울뼈구이 본점,점심에도 자리가 있긴했는데 나올때는 웨이팅 길더라고요고기가 부드러운지는 모르겠는데 양념이 맛있었어요 날치알주먹밥이랑 잘 어울려요,"고기(Negative), 양념(Positive), 웨이팅(Negative), 날치알주먹밥(Positive)"
서울뼈구이 본점,정말 별로예요!!!!!!진짜 장사가 잘되서 그런지 친절서비스 없구요!!먹으면 빨리 가라고 눈빛으로 보내는게 계속 느껴져서 먹다가 체할뻔했어요.다시는 안갈꺼예요!!. 맛궁금해서 갔는데 달고 짭쫄 그냥 쏘쏘합니다.대기줄타며더 먹을곳은 아니예요.,"친절서비스(Negative), 눈빛으로 보내는 태도(Negative), 맛(Negative), 대기줄(Negative)"
서울뼈구이 본점,정말 추가에추가에 추가를 부른 맛.단 맵찔이 분들은 다음날 화장실에서 고생 좀 하시는걸 꼭 알고 가세요.,"맛(Positive), 매운맛(Negative)"
서울뼈구이 본점,조금 일찍가서 웨이팅은 피했지만 먹고 나오는데 기다리는 사람들이 많았어요! 맵기조절도 가능했고 중간맛도 먹다보니 조금 맵더라고요 스트레스는 풀리는맛 살코기가 꽤 많이붙어있어서 날치알 가득한 주먹밥과 먹으니 배부름! 맛있게 먹고왔어요,"웨이팅(Negative), 맵기조절(Positive), 스트레스는 풀리는맛(Positive), 날치알 가득한 주먹밥(Positive), 맛있게 먹고왔어요(Positive)"
서울뼈구이 본점,좋아요 잘봤어요 많이파세요,"좋아요(Positive), 잘봤어요(Positive), 많이파세요(Positive)"
서울뼈구이 본점,주말 오후 5시에 갔는데 거의 대기 없이 입장했어요!! 뼈구이 중간맛으로 먹었는데 맵찔이 분들은 매워하실것같네요 고기 야들야들하고 불맛나고 최고 맛있어요 양념이 약간 불족발 느낌이라 더 맛있었던것같아요 조만간 또 갈거에요,"뼈구이 중간맛(Positive), 고기 야들야들(Positive), 불맛(Positive), 양념 불족발 느낌(Positive)"
서울뼈구이 본점,주차불가 대기 하는것 생각하고 가셔야 됩니다.,"주차불가(Negative), 대기하는 것(Negative)"
서울뼈구이 본점,줄서는맛집 뼈가쏙빠져요,"줄서는맛집(Positive), 뼈가쏙빠져요(Positive)"
서울뼈구이 본점,중간맛 3인분 주문!양념이 과하지 않게 매콤하고 주먹밥이랑 먹으면 넘 맛있음. 양은 적당함.사이드로 나오는 계란찜 샐러드 무피클 굿!👍,"양념이 과하지 않게 매콤하다(Positive), 주먹밥이랑 먹으면 넘 맛있다(Positive), 사이드로 나오는 계란찜 샐러드 무피클 굿(Positive)"
서울뼈구이 본점,진짜 꼭 드셔보세요 맛있게 잘먹었습니다,맛(Positive)
서울뼈구이 본점,찐으로 맛있습니다,맛(Positive)
서울뼈구이 본점,처음에 방문했을때는 웨이팅이 심해서 포기했었는데 토요일 7시반쯤 방문했을때 다행이 웨이팅이 없어서 10분 정도? 기다렸다가 착석해서 먹엇어요!잘 드시면 2명 3인분으로 먹으면 부족함없이 드실수잇어요! 👍 👍,"웨이팅(Negative), 착석(Positive), 음식 양(Positive)"
서울뼈구이 본점,청량리 맛집이라고 해서 와봤는데 이렇게 맛있는 뼈구이는 처음이네요..💕오길 정말 잘했어요! 다음에는 다른 맛으로 먹어볼려구요 완전 대만족,"맛있는 뼈구이(Positive), 오길 정말 잘했어요(Positive), 완전 대만족(Positive)"
서울뼈구이 본점,청량리까지 가는건 너무 멀었지만 맛도뤼!!!!!!!양념은 숯불치킨같은 고론 양념이었어요 고기 보들보들 겉은 살짝 마른 부분도 있는데 안은 촉촉쓰했답니다중간맛했는데 맛있게 매워요 물론 맵찔이라 콧물 흘리며 먹음 그래도 양념 맛있어서 주먹밥에 양념 비벼먹음❤️매우니까 동치미 같이주나 했는데 치킨무!!샐러드는 케마 케찹마요네즈 섞은 맛이었답니다 물은 셀프! 정수기랑 가까운 자리 추천드려요 ❤️,"맛도뤼(Positive), 고기 보들보들(Positive), 매워요(Positive), 양념 비벼먹음(Positive), 물은 셀프(Neutral)"
서울뼈구이 본점,충북음성에있는 밀리네감자탕 뼈찜이 제 인생 뼈찜인데 바뀔위기의 맛이예요.... 너모 맛있어요!! 매운거 잘먹는데 중간맛이 즐기기 딱! 좋게 매콤 하더라구요 ! 매장이 조금협소하고 대기가 많아 술마실분위기가 아니라 맥주 한잔만 마셨는데 그게 쪼 꼼 아쉬웠어요. 재방문의사 1000 마싯어용!!,"맛(Positive), 매콤한 맛(Positive), 매장 공간(Negative), 대기 시간(Negative), 재방문 의사(Positive)"
서울뼈구이 본점,친구의 인생뼈구이 집이어서 갔는데 정말 인정!!비슷한 신동궁보다 맛있어요매운데도 자극적이지 않고 잡내도 안나고 좋아요12시 오픈하자마자 꽉꽉 차네요,"맛있어요(Positive), 자극적이지 않고(Positive), 잡내도 안나고(Positive), 꽉꽉 차네요(Positive)"
서울뼈구이 본점,토요일 4시 50분에 도착해서 20분 기다리고 들어갔어요40분 이상 웨이팅할만한 집은 아닌거 같지만 뼈구이 부드럽고 맛있어요맵찔이는 중간맛도 끝맛을 매워할 수 있으니 안매운맛 시키세요계란찜 기본으로 나와서 좋고 주먹밥 시켜먹으면 좋아요1인분에 3조각 나오는데 남자들은 머리수대로 시키면 모자를 수 있어요,"웨이팅(Negative), 뼈구이 부드럽고 맛있어요(Positive), 계란찜 기본으로 나와서 좋고(Positive), 주먹밥 시켜먹으면 좋아요(Positive), 남자들은 머리수대로 시키면 모자를 수 있어요(Negative)"
서울뼈구이 본점,평일 네시 조금 넘어 도착 들어가니 네팀 정도 두명이서 매운맛 2인분 주문 추가 주문 안된다는 말에 3인분 주문할까 했는데 욕심안내길 잘했음 만족할만한 양이었어요!매운 거 잘먹는 저에겐 약간 매콤한 정도였어요식으니 약간의 잡내 웨이팅 없이 한 번 먹어본 걸로 만족!!!,"매운맛(Positive), 주문 제한(Negative), 양(Positive), 매콤한 정도(Positive), 식으면서 잡내(Negative), 웨이팅 없이(Positive)"
서울뼈구이 본점,포장도 가능하더라구요! 3명이서 중자 딱 좋게 먹었습니다 주먹밥은 필수 👍,"포장(Positive), 중자 딱 좋게 먹었습니다(Positive), 주먹밥은 필수(Positive)"
서울뼈구이 본점,한번정도 방문,방문(Positive)
서울뼈구이 본점,호기심에 처음 와봤으나 두번갈정도는 아니네요,"처음 와봤으나(Positive), 두번 갈 정도는 아니네요(Negative)"
성화금탕마라탕.튀김꼬치,1단계 마라탕을 주문했다 너무 맵지 않고 맛있는 마라탕 직원분들 너무 친절해요.,"1단계 마라탕(Positive), 너무 맵지 않고 맛있는(Positive), 직원분들 너무 친절해요(Positive)"
성화금탕마라탕.튀김꼬치,가게가 깔끔하고 메뉴도 다양하고 직원분들도 친절하세요,"가게가 깔끔하고(Positive), 메뉴도 다양하고(Positive), 직원분들도 친절하세요(Positive)"
성화금탕마라탕.튀김꼬치,가족과 함께와서 배터지게 먹었어요 꿔바로우 마라탕 꼬치랑 음료수 맛있어서 자주와요 중식은 여기가 편하고 최고 !강추 외대정문 완전 가까움 !!,"꿔바로우(Positive), 마라탕(Positive), 편하고 최고(Positive), 강추(Positive), 외대정문 완전 가까움(Positive)"
성화금탕마라탕.튀김꼬치,가족들과 외식맛있습니다,"가족들과 외식(Positive), 맛있습니다(Positive)"
성화금탕마라탕.튀김꼬치,경희대외대마라탕 맛집 검색하다 꿔바로우가 맛있다고 해서 들른 집입니다. 리뷰 이벤트가 있길래 조작된 리뷰인가 의심하던 찰라 빠삭 새콤 달콤한 꿔바로우 먹고 찐이구나 했어요. 마라탕은 자주 먹는데 마라샹궈는 이곳이 처음입니다. 이런 맛이구나 하며 먹었어요. 함께 온 초5. 중2는 연신 맛있다며 당장 리뷰쓰자해서 먹다가 잠시 멈춰씁니다. 저희는 먼데서 자차로 왔는데 주차가 안돼서 외대에 대고 왔네요. 주차비 생각하면 씁쓸하지만 더 맛있게 다 먹고 가야겠어요 아래는 아이들리뷰1. 먹다가 너무 맜있어서 맛있게 먹다 쓰네요.꿔바로우가 너무 맜있고 마라탕 마라샹궈도 너무 맛있어요!2. 사장님들께서도 친절하시고 위생도 그럭저럭 좋아서!한두번쯤 오면 좋을것 같아요!,"꿔바로우(Positive), 마라탕(Positive), 마라샹궈(Positive), 친절한 사장님(Positive), 위생(Positive)"
성화금탕마라탕.튀김꼬치,근처에 있다가 처음 방문했는데 너무 맛있어요!양도 많고 저렴하네요 담에 근처 오면 또 방문하려구요,"맛있어요(Positive), 양도 많고(Positive), 저렴하네요(Positive)"
성화금탕마라탕.튀김꼬치,깨끗하고 주문이 빠르고 좋습니다.매장이 쾌적해요,"깨끗하다(Positive), 주문이 빠르다(Positive), 쾌적하다(Positive)"
성화금탕마라탕.튀김꼬치,꿔바로우 미쳤어요 무조건 시켜야돼요바삭한데 소스도 적당히 시큼하고이런 꿔바로우집 많지 않은데 이것땜에라도재방문하고싶어요 마라탕도 1단계 적당히맵고 맛있는데대학가라서 그런지 가성비도 짱좋아요마라탕생각날때마다 배달로시켜먹어야겠어요외대역 마라탕 꿔바로우 맛집인정이에요,"꿔바로우(Positive), 소스(Positive), 마라탕(Positive), 가성비(Positive), 꿔바로우 맛집(Positive)"
성화금탕마라탕.튀김꼬치,꿔바로우도 시켯는데 사진을 못찍어서 !!여기 꿔바로우 진짜 맛잇어오 미니로 판매하니까 혼밥 하셔도 꼭 드시길.. 마라탕도 맛잇고 재료가 청결해요!,"꿔바로우(Positive), 맛있어(Positive), 마라탕(Positive), 재료가 청결(Positive)"
성화금탕마라탕.튀김꼬치,너무 맛있게 잘 먹었습니다 ! 직원분들도 모두 친절하시고 혼밥 하기 너무 좋아요,"맛있게 잘 먹었습니다(Positive), 직원분들 친절(Positive), 혼밥 하기 좋다(Positive)"
성화금탕마라탕.튀김꼬치,너무 맛있어요 3번째 방문내 마라탕 단골집 💗집이 가깝다면 더 자주 왔을거예요재료 신선하고 국물 맛있고 땅콩소스도 셀프로 먹을수 있고 항상 먹을때마다 행복합니다친절하시고 매장도 깨끗해용번창하세요,"너무 맛있어요(Positive), 재료 신선하고 국물 맛있고(Positive), 땅콩소스 셀프(Positive), 친절하시고(Positive), 매장 깨끗해요(Positive)"
성화금탕마라탕.튀김꼬치,너무 오랜만에 왔는데 여전히 깔끔하고 넘 맛있어요👍,"깔끔하다(Positive), 맛있다(Positive)"
성화금탕마라탕.튀김꼬치,너무너무 맛있고 신선해요! 꼬치튀김 진짜 맛있고 마라탕도 얼얼 매콤 맨날 먹고 싶어요!!,"맛(Positive), 신선함(Positive), 꼬치튀김(Positive), 마라탕(Positive), 망치고 싶은 느낌(Positive)"
성화금탕마라탕.튀김꼬치,너무너무 맛있어요!!!,맛있어요(Positive)
성화금탕마라탕.튀김꼬치,넘 맛있어요 히히히 자주올게요오옹!!!친절하시고 굳,"맛있어요(Positive), 자주올게요(Positive), 친절하시고(Positive)"
성화금탕마라탕.튀김꼬치,네이버에 100그람에 2000원 넘게 되오있던데 아니에요!1900원입니단꼬치도 이렇게 팔다니 너무 신기하고 맛있었습니당!다음에 또 올게용,"가격(Positive), 꼬치 맛(Positive), 서비스(Positive)"
성화금탕마라탕.튀김꼬치,늦은 시간까지 열어서 좋아요!당면 종류 다양해요 최저 주문 금액 낮아요!이번엔 소고기 했는데 담엔 양고기도 먹어볼래용소스바도 있어요!,"늦은 시간까지 열어서 좋아요(Positive), 당면 종류 다양해요(Positive), 최저 주문 금액 낮아요(Positive), 소스바도 있어요(Positive)"
성화금탕마라탕.튀김꼬치,늦은 시간에도 매장 운영을 하셔서 야식 먹기에도 좋습니다. 직원분들 모두 친절하시고 마라탕도 맛있어요 !,"매장 운영(Positive), 직원 친절(Positive), 마라탕 맛(Positive)"
성화금탕마라탕.튀김꼬치,늦은시간까지 해서 야식으로 종종 먹어요 혼밥하기에도 좋고 꼬치 종류도 팔아서 좋은 거 같아용,"늦은시간까지(Positive), 야식(Positive), 혼밥하기에 좋다(Positive), 꼬치 종류(Positive)"
성화금탕마라탕.튀김꼬치,두번째 방문이예요육수?땅콩소스? 때문인지 국물 더 찐해지고 맛있어졌어요!!제 최애는 야채 흰목이버섯 팽이버섯 숙주예요 🫶 땅콩소스 있구 셀프라서 너무 좋아요 땅콩소스 찍어서 먹으면 고소하고 안질리고 맛있어요 💕버섯류 먹을때 제 꿀팁은 바구니에 뜨고나서 집게로 흔들어서 잘게 쪼개는거예요 그럼 더 편하게 먹을수 있습니다가게 깨끗하고 사장님도 친절하십니다 D,"국물 맛(Positive), 땅콩소스(Positive), 야채 종류(Positive), 가게 청결도(Positive), 사장님 친절함(Positive)"
성화금탕마라탕.튀김꼬치,두번째 방문이요 꿔바로우랑 마라탕 맛집입니다!!,"꿔바로우(Positive), 마라탕(Positive), 맛집(Positive)"
성화금탕마라탕.튀김꼬치,마눌님이 맛있다고 해서 간만에 데이트하는데 맛있네욤,"맛있다고(Positive), 데이트(Positive)"
성화금탕마라탕.튀김꼬치,마라샹궈랑 꿔바로우 존맛탱이에요!!특히 세트가있어서 가성비갑!! 요리류도 먹어봤는데 다 맛있어용!!,"마라샹궈(Positive), 꿔바로우(Positive), 가성비(Positive), 요리류(Positive)"
성화금탕마라탕.튀김꼬치,마라탕 맛있어요!!! 재료도 다양하구 미니 꿔바로우 있는 거 좋아요,"마라탕 맛있어요(Positive), 재료 다양함(Positive), 미니 꿔바로우 있음(Positive)"
성화금탕마라탕.튀김꼬치,마라탕 먹으러 맨날 여기로 오는데 짱 맛있어용서버분들도 친절하시고매장도 쾌적합니당고기 무한으로 담을수있는것도 좋아요그리고 혼자 앉을수 있는 곳 있어서 좋아요!!!,"맛있어(Positive), 친절(Positive), 쾌적(Positive), 고기 무한으로 담을 수 있는 것(Positive), 혼자 앉을 수 있는 곳(Positive)"
성화금탕마라탕.튀김꼬치,마라탕 입문 하는 사람한테 강추드립니당 양 마구 담아도 가격이 저렴하구 알바생분들도 다 친절해요. 냄새도 너무 좋구 앞으로 자주 올 것 같습니다!,"마라탕(Positive), 가격이 저렴하다(Positive), 알바생 친절(Positive), 냄새 좋다(Positive)"
성화금탕마라탕.튀김꼬치,마라탕 제대로네요. 맛있습니다,"마라탕(Positive), 맛(Positive)"
성화금탕마라탕.튀김꼬치,마라탕도 맛있고 개인적으로 토마토 계란 덮밥도 정말 맛있어요 ! 항상 꿔바로우 먹다가 크림새우 먹어봤는데 달콤 맛있어용 ️🩷,"마라탕 맛있다(Positive), 토마토 계란 덮밥 맛있다(Positive), 크림새우 달콤 맛있다(Positive)"
성화금탕마라탕.튀김꼬치,마라탕도 맛있고요즘 고수 비싸다고 안가져놓는 곳도 있던데 여긴있어요근데 마라탕 외에 요리들도 맛있어요마파두부 덮밥하고 꿔바로우 꼭 드셔보셔요,"마라탕 맛있고(Positive), 고수 있어서 좋아요(Positive), 요리들도 맛있어요(Positive), 마파두부 덮밥 맛있어요(Positive), 꿔바로우 꼭 드셔보셔요(Positive)"
성화금탕마라탕.튀김꼬치,마라탕도 맛있지만 꿔바로우도 존맛탱임 완전단골,"마라탕(Positive), 꿔바로우(Positive), 단골(Positive)"
성화금탕마라탕.튀김꼬치,마라탕은 여기서만 먹어요 가격도 착하고 양도 많고 진짜 대존맛.. 외대는 여기가 짱이에염,"가격(Positive), 양(Positive), 맛(Positive), 외대(Positive)"
성화금탕마라탕.튀김꼬치,마라탕이 급 생각나서 처음 방문했는데 맛있었어요.다음에 또 오고 싶은곳이에요,"맛있었어요(Positive), 다음에 또 오고 싶은 곳(Positive)"
성화금탕마라탕.튀김꼬치,마라탕이 맛있는 집이지만튀김꼬치부터 미니 꿔바로우까지가격도 저렴한데 사이드까지 맛있어요오늘도 잘 먹고 갑니다,"마라탕(Positive), 가격(Positive), 사이드(Positive)"
성화금탕마라탕.튀김꼬치,마라탕이랑 꿔바로우 세트로 먹었는데 양도 많고 맛있었어요 마라탕 재료도 신선하고 맵기도 딱 좋았어요. 꿔바로우도 엄청 바삭바삭하고 소스도 새콤달콤해요. 중자여도 양 진짜 많아요👍,"양도 많고 맛있었어요(Positive), 마라탕 재료도 신선하고 맵기도 딱 좋았어요(Positive), 꿔바로우 바삭바삭(Positive), 소스 새콤달콤(Positive), 중자여도 양 진짜 많아요(Positive)"
성화금탕마라탕.튀김꼬치,마파두부덮밥 여기와서 항상 먹어요진짜 맛있어요,"마파두부덮밥(Positive), 맛있어요(Positive)"
성화금탕마라탕.튀김꼬치,맛잇어요!👍,맛(Positive)
성화금탕마라탕.튀김꼬치,맛있습니다 혼자먹기 좋습니다미니 꿔바로우 각종 튀김들 있습니다,"맛있습니다(Positive), 혼자먹기 좋습니다(Positive), 미니 꿔바로우(Positive), 각종 튀김들(Neutral)"
성화금탕마라탕.튀김꼬치,맛있어서 자주 오는 곳이에요!! 음식도 빨리 나오고 오늘은 마라탕만 먹지만 꿔바로우랑 토마토계란볶음밥도 맛있었던 기억이 납니다. 매우 추천해여,"맛있다(Positive), 빠르게 나오는 음식(Positive), 마라탕(Positive), 꿔바로우(Positive), 토마토계란볶음밥(Positive)"
성화금탕마라탕.튀김꼬치,맛있어요. 매장도 넓고 좋아요,"맛있어요(Positive), 매장 넓다(Positive), 좋아요(Positive)"
성화금탕마라탕.튀김꼬치,매장이 깨끗하고 가격도 엄청 합리적이라 친구들이랑 밥 먹기 좋아요 ! 신라면 정도 맵기 선택하니까 입맛에 딱 맞아서 맛있게 잘 먹었습니다 접근성도 좋고 직원분들도 친절해서 다음에 또 올 거 같아요,"매장 깨끗함(Positive), 가격 합리적(Positive), 맛있음(Positive), 접근성 좋음(Positive), 직원 친절함(Positive)"
성화금탕마라탕.튀김꼬치,매장이 깨끗하고 직원분들도 친절해요 잘 이용하고 갑니다,"매장이 깨끗하다(Positive), 직원분들이 친절하다(Positive)"
성화금탕마라탕.튀김꼬치,매장이 깨끗하고 혼자먹기 너무좋아요튀김메뉴부터 미니 꿔바로우까지혼자와도 부담없이 주문할 수 있습니당,"매장이 깨끗하고(Positive), 혼자 먹기 좋다(Positive), 튀김 메뉴(Positive), 미니 꿔바로우(Positive), 부담없이 주문 가능(Positive)"
성화금탕마라탕.튀김꼬치,매장이 정말 깔끔하고 너무 맛있어요,"매장(Positive), 깔끔(Positive), 맛있다(Positive)"
성화금탕마라탕.튀김꼬치,미니 꿔바로우가 있다니 !!!! 혼밥러에게 너무 좋습니다 💗게다가 3500원에 저 양 실화???양도 많고 바삭 쫄깃 맛있어요 🫶 마라탕도 깔끔하니 맛있습니다땅콩소스랑 여러 소스 취향대로 조합해먹늘수 있는것도 너무 좋아요 !!! 매울땐 땅콩소스 찍어드시는거 추천해요 히히다음엔 크림새우 먹으러 올거예요 !!친절하시고 매장 깔끔하고 음식 맛있고 좋습니다,"혼밥러에게 너무 좋습니다(Positive), 양도 많고 바삭 쫄깃 맛있어요(Positive), 마라탕도 깔끔하니 맛있습니다(Positive), 친절하시고 매장 깔끔하고 음식 맛있고 좋습니다(Positive)"
성화금탕마라탕.튀김꼬치,미니 꿔바로우가 있어서 좋아요! 학교 앞이라 혼밥하기 좋고 맛있음당 튀김꼬치는 감자랑 가지가 제일 맛있어요,"미니 꿔바로우(Positive), 혼밥하기 좋고(Positive), 맛있음당(Positive), 튀김꼬치(Positive), 제일 맛있어요(Positive)"
성화금탕마라탕.튀김꼬치,미니꿔바로우가 있어서 혼밥하기 좋아요,"미니꿔바로우(Positive), 혼밥하기 좋다(Positive)"
성화금탕마라탕.튀김꼬치,믿고 먹는 마라탕 외대올때마다 마라탕 땡기면 여기와서 먹어요.,"마라탕(Positive), 외대(Positive)"
성화금탕마라탕.튀김꼬치,밤12시에 너무 배고팠는데마라탕이라니!!! 너무 행복해요❤️,"마라탕(Positive), 너무 행복해요(Positive)"
성화금탕마라탕.튀김꼬치,밤늦게 마라탕이 먹고싶어서찾아보다가 왔는데너무 맛있어요꿔바로우도 촉촉하고 바삭하고 방금 막 튀겨주셔서 너무 잘먹고갑니당,"마라탕(Positive), 맛있어요(Positive), 꿔바로우(Positive), 촉촉하고 바삭한(Positive), 잘 먹고갑니다(Positive)"
성화금탕마라탕.튀김꼬치,보기에 먹음직한데 실제 먹어보니 끝내주네요.,"보기에 먹음직하다(Positive), 실제 먹어보니 끝내주다(Positive)"
성화금탕마라탕.튀김꼬치,성화마라탕 튀김꼬치 외대맛집 이문동맛집👍 👍 👍 👍 👍,"맛집(Positive), 튀김꼬치(Positive), 성화마라탕(Positive)"
성화금탕마라탕.튀김꼬치,신랑 처음 여기 데리고 왔는데맛있대요 👍 👍,맛있다(Positive)
성화금탕마라탕.튀김꼬치,아들 학교 왔다 들렸는데 맛있어요꿔바로우 바삭하고 마라탕 국물도 진해요,"맛있어요(Positive), 꿔바로우 바삭하고(Positive), 마라탕 국물 진해요(Positive)"
성화금탕마라탕.튀김꼬치,아들이 좋아해요 바로 이용해서 좋아요,"아들이 좋아해요(Positive), 바로 이용해서 좋아요(Positive)"
성화금탕마라탕.튀김꼬치,아이가 맛있다고 해서 왔는데. 너무맛있어요,맛있다(Positive)
성화금탕마라탕.튀김꼬치,아이친구가 이동네 사는데 여기가 마라맛집이라고 안내하더라구요매번 0단계 먹던 아이가 겁도없이 1단계 주문하더니 입술이 벌개지면서도 맛있게 먹었어요마라탕도 맛있었지만 꿔바로우가 진짜 바삭 쫀득 최고였어요!!!!,"마라맛집(Positive), 마라탕 맛있음(Positive), 꿔바로우 바삭쫀득 최고(Positive)"
성화금탕마라탕.튀김꼬치,여러 번 재방문하고 있어요!! 다른 매장과는 달리 소스바와 꼬치도 팔고 있어서 다양한 종류의 음식 즐기러 오기 좋아요!! 종료 시간도 늦어서 늦은 시간에 늦은 저녁 해결하기도 좋습니다!! 음식도 지연없이 빠르게 제조해주시고 너무 신선합니다!! 한 번 오게 되면 두 번 세 번 오게 되는 마법 ️ ️,"소스바와 꼬치 판매(Positive), 다양한 종류의 음식(Positive), 늦은 시간 저녁 해결(Positive), 빠른 음식 제조(Positive), 신선한 음식(Positive)"
