StoreName,Review,Keyword,Sentiment
명성양꼬치 신촌,회사가 여기 근처라도보 5분 직원들이랑 진짜 자주왔었고 지인들도 몇번 데리고 왔었는데 맛 가격이 완전 바꼈어요. 꼬치류도 종류 고기 질 다 달라졌어요. 근데 중요한건 전에 비해 너무 맛이 없어졌어요 살짝 냄새도 나고 질기고 맛 자체가 완전 달라요. 이번에 먹은건 양갈비 어깨갈비 마라갈비 온면이고 싹 다 바꼈어요. 맛집 잘 없는 신촌에서 한줄기 빛이었는데 다신 안올거 같아요. 너무 아쉬워요 양꼬치,가격,Negative
명성양꼬치 신촌,회사가 여기 근처라도보 5분 직원들이랑 진짜 자주왔었고 지인들도 몇번 데리고 왔었는데 맛 가격이 완전 바꼈어요. 꼬치류도 종류 고기 질 다 달라졌어요. 근데 중요한건 전에 비해 너무 맛이 없어졌어요 살짝 냄새도 나고 질기고 맛 자체가 완전 달라요. 이번에 먹은건 양갈비 어깨갈비 마라갈비 온면이고 싹 다 바꼈어요. 맛집 잘 없는 신촌에서 한줄기 빛이었는데 다신 안올거 같아요. 너무 아쉬워요 양꼬치,꼬치류,Negative
명성양꼬치 신촌,회사가 여기 근처라도보 5분 직원들이랑 진짜 자주왔었고 지인들도 몇번 데리고 왔었는데 맛 가격이 완전 바꼈어요. 꼬치류도 종류 고기 질 다 달라졌어요. 근데 중요한건 전에 비해 너무 맛이 없어졌어요 살짝 냄새도 나고 질기고 맛 자체가 완전 달라요. 이번에 먹은건 양갈비 어깨갈비 마라갈비 온면이고 싹 다 바꼈어요. 맛집 잘 없는 신촌에서 한줄기 빛이었는데 다신 안올거 같아요. 너무 아쉬워요 양꼬치,질기고,Negative
명성양꼬치 신촌,회사가 여기 근처라도보 5분 직원들이랑 진짜 자주왔었고 지인들도 몇번 데리고 왔었는데 맛 가격이 완전 바꼈어요. 꼬치류도 종류 고기 질 다 달라졌어요. 근데 중요한건 전에 비해 너무 맛이 없어졌어요 살짝 냄새도 나고 질기고 맛 자체가 완전 달라요. 이번에 먹은건 양갈비 어깨갈비 마라갈비 온면이고 싹 다 바꼈어요. 맛집 잘 없는 신촌에서 한줄기 빛이었는데 다신 안올거 같아요. 너무 아쉬워요 양꼬치,냄새,Negative
명성양꼬치 신촌,꿔바로우 이렇게 바삭쫀득한 곳 처음이다..... 옥수수온면도 진짜 존맛양꼬치도 당근 존맛,꿔바로우,Positive
명성양꼬치 신촌,꿔바로우 이렇게 바삭쫀득한 곳 처음이다..... 옥수수온면도 진짜 존맛양꼬치도 당근 존맛,바삭쫀득한,Positive
명성양꼬치 신촌,꿔바로우 이렇게 바삭쫀득한 곳 처음이다..... 옥수수온면도 진짜 존맛양꼬치도 당근 존맛,옥수수온면,Positive
명성양꼬치 신촌,꿔바로우 이렇게 바삭쫀득한 곳 처음이다..... 옥수수온면도 진짜 존맛양꼬치도 당근 존맛,존맛,Positive
명성양꼬치 신촌,꿔바로우 이렇게 바삭쫀득한 곳 처음이다..... 옥수수온면도 진짜 존맛양꼬치도 당근 존맛,양꼬치,Positive
명성양꼬치 신촌,맛이일단좋아요 직원분도양꼬치 친절하셔서잘먹고 갑니다,맛이,Positive
명성양꼬치 신촌,맛이일단좋아요 직원분도양꼬치 친절하셔서잘먹고 갑니다,직원분,Positive
명성양꼬치 신촌,맛이일단좋아요 직원분도양꼬치 친절하셔서잘먹고 갑니다,양꼬치,Positive
명성양꼬치 신촌,마라양꼬치 양꼬치 마라양꼬치는 맛있는데 발라먹기 너무 어렵습니다. 자주 먹던 곳인데 이번 양꼬치는 고기 질이 조금 불만족스러웠습니다.,양꼬치,Negative
명성양꼬치 신촌,마라양꼬치 양꼬치 마라양꼬치는 맛있는데 발라먹기 너무 어렵습니다. 자주 먹던 곳인데 이번 양꼬치는 고기 질이 조금 불만족스러웠습니다.,마라양꼬치 맛,Positive
명성양꼬치 신촌,마라양꼬치 양꼬치 마라양꼬치는 맛있는데 발라먹기 너무 어렵습니다. 자주 먹던 곳인데 이번 양꼬치는 고기 질이 조금 불만족스러웠습니다.,고기 질,Negative
명성양꼬치 신촌,마라갈비 꿔바로우 옥수수국수 존맛 대존맛양갈비도 맛있어요지인들 데려갔는데 맛있다고 본인 지인들 데리고 또가는 맛집임 !,마라갈비,Positive
명성양꼬치 신촌,마라갈비 꿔바로우 옥수수국수 존맛 대존맛양갈비도 맛있어요지인들 데려갔는데 맛있다고 본인 지인들 데리고 또가는 맛집임 !,꿔바로우,Positive
명성양꼬치 신촌,마라갈비 꿔바로우 옥수수국수 존맛 대존맛양갈비도 맛있어요지인들 데려갔는데 맛있다고 본인 지인들 데리고 또가는 맛집임 !,옥수수국수,Positive
명성양꼬치 신촌,마라갈비 꿔바로우 옥수수국수 존맛 대존맛양갈비도 맛있어요지인들 데려갔는데 맛있다고 본인 지인들 데리고 또가는 맛집임 !,양갈비,Positive
명성양꼬치 신촌,마라갈비 꿔바로우 옥수수국수 존맛 대존맛양갈비도 맛있어요지인들 데려갔는데 맛있다고 본인 지인들 데리고 또가는 맛집임 !,맛집,Positive
명성양꼬치 신촌,여긴 신선한 쯔란 맛집!!,신선한,Positive
명성양꼬치 신촌,여긴 신선한 쯔란 맛집!!,쯔란 맛집,Positive
명성양꼬치 신촌,진짜 내 최애 양꼬치 맛집... 오랜만에 방문하니 원래 많던 메뉴가 줄어들어있어서 슬펐다어향가지 진짜 맛있었는데 ...그래도 여전히 마라양꼬치는 맛있으니 다음에 또올게요,양꼬치 맛집,Positive
명성양꼬치 신촌,진짜 내 최애 양꼬치 맛집... 오랜만에 방문하니 원래 많던 메뉴가 줄어들어있어서 슬펐다어향가지 진짜 맛있었는데 ...그래도 여전히 마라양꼬치는 맛있으니 다음에 또올게요,메뉴 줄어듦,Negative
명성양꼬치 신촌,진짜 내 최애 양꼬치 맛집... 오랜만에 방문하니 원래 많던 메뉴가 줄어들어있어서 슬펐다어향가지 진짜 맛있었는데 ...그래도 여전히 마라양꼬치는 맛있으니 다음에 또올게요,어향가지 맛있음,Positive
명성양꼬치 신촌,진짜 내 최애 양꼬치 맛집... 오랜만에 방문하니 원래 많던 메뉴가 줄어들어있어서 슬펐다어향가지 진짜 맛있었는데 ...그래도 여전히 마라양꼬치는 맛있으니 다음에 또올게요,마라양꼬치 맛있음,Positive
명성양꼬치 신촌,가격오르고 양줄음 안감이제,가격오름,Negative
명성양꼬치 신촌,가격오르고 양줄음 안감이제,양줄음,Negative
명성양꼬치 신촌,기다려서 먹을 맛은 아닌 듯하고 양에 비해 좀 비싼듯,맛,Negative
명성양꼬치 신촌,기다려서 먹을 맛은 아닌 듯하고 양에 비해 좀 비싼듯,가격,Negative
명성양꼬치 신촌,마싯는데 좀 비싸요..,마싯는,Positive
명성양꼬치 신촌,마싯는데 좀 비싸요..,비싸요,Negative
명성양꼬치 신촌,양꼬치가 신선하고 맛있는데 가격이 좀 비싸고 주차가 안돼요,양꼬치 신선,Positive
명성양꼬치 신촌,양꼬치가 신선하고 맛있는데 가격이 좀 비싸고 주차가 안돼요,양꼬치 맛있다,Positive
명성양꼬치 신촌,양꼬치가 신선하고 맛있는데 가격이 좀 비싸고 주차가 안돼요,가격 비싸다,Negative
명성양꼬치 신촌,양꼬치가 신선하고 맛있는데 가격이 좀 비싸고 주차가 안돼요,주차 안돼,Negative
명성양꼬치 신촌,면도 맛있고 일단 고기가 진짜 실해요.다른데 진짜 손톱만큼 주는데만 갔다가 진짜 고기 큰거 먹고 너무 맛있었음. 꿔바로우는 그냥 그렇고 옥수수온면이 맛있었음,면도 맛있고,Positive
명성양꼬치 신촌,면도 맛있고 일단 고기가 진짜 실해요.다른데 진짜 손톱만큼 주는데만 갔다가 진짜 고기 큰거 먹고 너무 맛있었음. 꿔바로우는 그냥 그렇고 옥수수온면이 맛있었음,고기가 진짜 실해요,Positive
명성양꼬치 신촌,면도 맛있고 일단 고기가 진짜 실해요.다른데 진짜 손톱만큼 주는데만 갔다가 진짜 고기 큰거 먹고 너무 맛있었음. 꿔바로우는 그냥 그렇고 옥수수온면이 맛있었음,고기 큰거 먹고 너무 맛있었음,Positive
명성양꼬치 신촌,면도 맛있고 일단 고기가 진짜 실해요.다른데 진짜 손톱만큼 주는데만 갔다가 진짜 고기 큰거 먹고 너무 맛있었음. 꿔바로우는 그냥 그렇고 옥수수온면이 맛있었음,꿔바로우는 그냥 그렇고,Negative
명성양꼬치 신촌,면도 맛있고 일단 고기가 진짜 실해요.다른데 진짜 손톱만큼 주는데만 갔다가 진짜 고기 큰거 먹고 너무 맛있었음. 꿔바로우는 그냥 그렇고 옥수수온면이 맛있었음,옥수수온면이 맛있었음,Positive
명성양꼬치 신촌,기본 양꼬치보다 마라갈비랑 어깨를 추천합니다.. 더 맛있음..그리고 월 화는 꿔바로우 안 된다고 합니다 ,마라갈비,Positive
명성양꼬치 신촌,기본 양꼬치보다 마라갈비랑 어깨를 추천합니다.. 더 맛있음..그리고 월 화는 꿔바로우 안 된다고 합니다 ,어깨 추천,Positive
명성양꼬치 신촌,기본 양꼬치보다 마라갈비랑 어깨를 추천합니다.. 더 맛있음..그리고 월 화는 꿔바로우 안 된다고 합니다 ,기본 양꼬치,Negative
명성양꼬치 신촌,기본 양꼬치보다 마라갈비랑 어깨를 추천합니다.. 더 맛있음..그리고 월 화는 꿔바로우 안 된다고 합니다 ,맛,Positive
명성양꼬치 신촌,기본 양꼬치보다 마라갈비랑 어깨를 추천합니다.. 더 맛있음..그리고 월 화는 꿔바로우 안 된다고 합니다 ,월 화 꿔바로우 불가,Negative
명성양꼬치 신촌,모든게 다 맛있는데 꿔바로우 양 너무 적어요....,맛있다,Positive
명성양꼬치 신촌,모든게 다 맛있는데 꿔바로우 양 너무 적어요....,꿔바로우 양 적다,Negative
명성양꼬치 신촌,양꼬치 꿔바로우 맛집!,양꼬치,Positive
명성양꼬치 신촌,양꼬치 꿔바로우 맛집!,꿔바로우,Positive
명성양꼬치 신촌,양꼬치 꿔바로우 맛집!,맛집,Positive
명성양꼬치 신촌,양꼬치 꿔바로우 둘다 맛은 있는데요양꼬치 다먹고 숯불 치운 후에 꿔바로우가 나왔어여,양꼬치,Positive
명성양꼬치 신촌,양꼬치 꿔바로우 둘다 맛은 있는데요양꼬치 다먹고 숯불 치운 후에 꿔바로우가 나왔어여,꿔바로우,Positive
명성양꼬치 신촌,양꼬치 꿔바로우 둘다 맛은 있는데요양꼬치 다먹고 숯불 치운 후에 꿔바로우가 나왔어여,서비스 타이밍,Negative
명성양꼬치 신촌,양꼬치 존맛 마라갈비 존맛 꿔바로우 옥수수면 다 존맛 게다가 친절 안 갈 이유 ,양꼬치,Positive
명성양꼬치 신촌,양꼬치 존맛 마라갈비 존맛 꿔바로우 옥수수면 다 존맛 게다가 친절 안 갈 이유 ,마라갈비,Positive
명성양꼬치 신촌,양꼬치 존맛 마라갈비 존맛 꿔바로우 옥수수면 다 존맛 게다가 친절 안 갈 이유 ,꿔바로우,Positive
명성양꼬치 신촌,양꼬치 존맛 마라갈비 존맛 꿔바로우 옥수수면 다 존맛 게다가 친절 안 갈 이유 ,옥수수면,Positive
명성양꼬치 신촌,양꼬치 존맛 마라갈비 존맛 꿔바로우 옥수수면 다 존맛 게다가 친절 안 갈 이유 ,친절,Positive
명성양꼬치 신촌,양꼬치 맛없어요..꿔바로우만 맛있어요.,양꼬치,Negative
명성양꼬치 신촌,양꼬치 맛없어요..꿔바로우만 맛있어요.,꿔바로우,Positive
명성양꼬치 신촌,위생적이고 깔끔한 양고기집이에요. 사장님들 한상 홀 신경쓰면서 대기하고 계시는 모습이 보기 좋았습니다. 그리고 무엇보다 양고기 비린내 하나도 없어서 미친듯이 맛있게 먹다가 돈 지출이 말이 아니네요... 위생에 예민하고 맛난 양고기 먹고싶으신 분이면 여기로 오세요,위생적이고 깔끔한,Positive
명성양꼬치 신촌,위생적이고 깔끔한 양고기집이에요. 사장님들 한상 홀 신경쓰면서 대기하고 계시는 모습이 보기 좋았습니다. 그리고 무엇보다 양고기 비린내 하나도 없어서 미친듯이 맛있게 먹다가 돈 지출이 말이 아니네요... 위생에 예민하고 맛난 양고기 먹고싶으신 분이면 여기로 오세요,사장님들 한상 홀 신경,Positive
명성양꼬치 신촌,위생적이고 깔끔한 양고기집이에요. 사장님들 한상 홀 신경쓰면서 대기하고 계시는 모습이 보기 좋았습니다. 그리고 무엇보다 양고기 비린내 하나도 없어서 미친듯이 맛있게 먹다가 돈 지출이 말이 아니네요... 위생에 예민하고 맛난 양고기 먹고싶으신 분이면 여기로 오세요,양고기 비린내 없음,Positive
명성양꼬치 신촌,위생적이고 깔끔한 양고기집이에요. 사장님들 한상 홀 신경쓰면서 대기하고 계시는 모습이 보기 좋았습니다. 그리고 무엇보다 양고기 비린내 하나도 없어서 미친듯이 맛있게 먹다가 돈 지출이 말이 아니네요... 위생에 예민하고 맛난 양고기 먹고싶으신 분이면 여기로 오세요,양고기 미친듯이 맛있음,Positive
명성양꼬치 신촌,양고기를 처음 먹었을 때 기억이 좋지 않아서 여기라고 별다를까 싶었는데 누린내도 없고 살점도 많고 맛있었어요. 무엇보다 가게가 깔끔해요. 위생적인 느낌이라 좋아요. 추천해요,양고기 맛,Positive
명성양꼬치 신촌,양고기를 처음 먹었을 때 기억이 좋지 않아서 여기라고 별다를까 싶었는데 누린내도 없고 살점도 많고 맛있었어요. 무엇보다 가게가 깔끔해요. 위생적인 느낌이라 좋아요. 추천해요,누린내 없음,Positive
명성양꼬치 신촌,양고기를 처음 먹었을 때 기억이 좋지 않아서 여기라고 별다를까 싶었는데 누린내도 없고 살점도 많고 맛있었어요. 무엇보다 가게가 깔끔해요. 위생적인 느낌이라 좋아요. 추천해요,살점 많음,Positive
명성양꼬치 신촌,양고기를 처음 먹었을 때 기억이 좋지 않아서 여기라고 별다를까 싶었는데 누린내도 없고 살점도 많고 맛있었어요. 무엇보다 가게가 깔끔해요. 위생적인 느낌이라 좋아요. 추천해요,가게 깔끔함,Positive
명성양꼬치 신촌,양고기를 처음 먹었을 때 기억이 좋지 않아서 여기라고 별다를까 싶었는데 누린내도 없고 살점도 많고 맛있었어요. 무엇보다 가게가 깔끔해요. 위생적인 느낌이라 좋아요. 추천해요,위생적 느낌,Positive
명성양꼬치 신촌,너무 맛있었어요!!마지막에 마라갈비 꼭 드세요!!,맛있었어요,Positive
명성양꼬치 신촌,너무 맛있었어요!!마지막에 마라갈비 꼭 드세요!!,마라갈비,Positive
명성양꼬치 신촌,화르륵양꼬치진짜맛있어요...,양꼬치,Positive
명성양꼬치 신촌,화르륵양꼬치진짜맛있어요...,맛,Positive
명성양꼬치 신촌,간만에 별 다섯개 찍어봅니다.양꼬치에 고기가 통상의 크기보다 조금 더 두툼하게 큽니다.꼬치고기에 기본 양념도 좋고 크기가 있어 꼬치 한개 한입에 넣으면 기분도 좋아집니다.고기는 역시 한입에 왕창넣고 씹어야 맛이죠.코끝과 첫맛을 식초향으로 치고 바삭함과 고소함이 뒷맛으로 오는 꿔바로우도 아주 좋습니다.두가지만 먹었지만 다른 요리의 맛도 좋으리라 짐작케 합니다.,양꼬치,Positive
명성양꼬치 신촌,간만에 별 다섯개 찍어봅니다.양꼬치에 고기가 통상의 크기보다 조금 더 두툼하게 큽니다.꼬치고기에 기본 양념도 좋고 크기가 있어 꼬치 한개 한입에 넣으면 기분도 좋아집니다.고기는 역시 한입에 왕창넣고 씹어야 맛이죠.코끝과 첫맛을 식초향으로 치고 바삭함과 고소함이 뒷맛으로 오는 꿔바로우도 아주 좋습니다.두가지만 먹었지만 다른 요리의 맛도 좋으리라 짐작케 합니다.,기본 양념,Positive
명성양꼬치 신촌,간만에 별 다섯개 찍어봅니다.양꼬치에 고기가 통상의 크기보다 조금 더 두툼하게 큽니다.꼬치고기에 기본 양념도 좋고 크기가 있어 꼬치 한개 한입에 넣으면 기분도 좋아집니다.고기는 역시 한입에 왕창넣고 씹어야 맛이죠.코끝과 첫맛을 식초향으로 치고 바삭함과 고소함이 뒷맛으로 오는 꿔바로우도 아주 좋습니다.두가지만 먹었지만 다른 요리의 맛도 좋으리라 짐작케 합니다.,꿔바로우,Positive
명성양꼬치 신촌,간만에 별 다섯개 찍어봅니다.양꼬치에 고기가 통상의 크기보다 조금 더 두툼하게 큽니다.꼬치고기에 기본 양념도 좋고 크기가 있어 꼬치 한개 한입에 넣으면 기분도 좋아집니다.고기는 역시 한입에 왕창넣고 씹어야 맛이죠.코끝과 첫맛을 식초향으로 치고 바삭함과 고소함이 뒷맛으로 오는 꿔바로우도 아주 좋습니다.두가지만 먹었지만 다른 요리의 맛도 좋으리라 짐작케 합니다.,기분도 좋아집니다,Positive
명성양꼬치 신촌,간만에 별 다섯개 찍어봅니다.양꼬치에 고기가 통상의 크기보다 조금 더 두툼하게 큽니다.꼬치고기에 기본 양념도 좋고 크기가 있어 꼬치 한개 한입에 넣으면 기분도 좋아집니다.고기는 역시 한입에 왕창넣고 씹어야 맛이죠.코끝과 첫맛을 식초향으로 치고 바삭함과 고소함이 뒷맛으로 오는 꿔바로우도 아주 좋습니다.두가지만 먹었지만 다른 요리의 맛도 좋으리라 짐작케 합니다.,고기의 크기,Positive
공복식당 신촌,맘마가 있던 옛 공복 그립다,맘마,Positive
공복식당 신촌,맘마가 있던 옛 공복 그립다,옛 공복,Positive
공복식당 신촌,여기 영업 종료 시간이 11시인가 그런데10시 20분인가 그 때부터 노래를 바꾸더니 반야심경틀고 애국가 틀고 이제는 우리가 헤어져야 할 시간 노래 트는데 이건 정말 기분이 좋지 않네요.. 우리가 나가니깐 그제서야 10시 20분 전에 틀었던 음악들 다시 틀고.. 하..맛은 그렇게 맛집은 아니고 그냥 보통? 가격도 싸지 않고 웨이팅 할 만큼은 아니라 생각해요. 근데 그건 사람마다 차이가 있는 부분이라 주관적일 수 있는데..객관적으로 손님을 대하는 인성이 덜 된 식당 같네요. 별점 1점도 주기가 아깝네요.. 정말 기분 나빴어요. 그런 음악들을 도대체 왜 트는건지.. 앞으로 가실 분들은 유명세 때문에 가볼 수는 있지만 마지막까지 있지말고 꼭 10시 20분 전에는 나가세요. 정말 기분이 나빴습니다.,음악 분위기,Negative
공복식당 신촌,여기 영업 종료 시간이 11시인가 그런데10시 20분인가 그 때부터 노래를 바꾸더니 반야심경틀고 애국가 틀고 이제는 우리가 헤어져야 할 시간 노래 트는데 이건 정말 기분이 좋지 않네요.. 우리가 나가니깐 그제서야 10시 20분 전에 틀었던 음악들 다시 틀고.. 하..맛은 그렇게 맛집은 아니고 그냥 보통? 가격도 싸지 않고 웨이팅 할 만큼은 아니라 생각해요. 근데 그건 사람마다 차이가 있는 부분이라 주관적일 수 있는데..객관적으로 손님을 대하는 인성이 덜 된 식당 같네요. 별점 1점도 주기가 아깝네요.. 정말 기분 나빴어요. 그런 음악들을 도대체 왜 트는건지.. 앞으로 가실 분들은 유명세 때문에 가볼 수는 있지만 마지막까지 있지말고 꼭 10시 20분 전에는 나가세요. 정말 기분이 나빴습니다.,맛,Negative
공복식당 신촌,여기 영업 종료 시간이 11시인가 그런데10시 20분인가 그 때부터 노래를 바꾸더니 반야심경틀고 애국가 틀고 이제는 우리가 헤어져야 할 시간 노래 트는데 이건 정말 기분이 좋지 않네요.. 우리가 나가니깐 그제서야 10시 20분 전에 틀었던 음악들 다시 틀고.. 하..맛은 그렇게 맛집은 아니고 그냥 보통? 가격도 싸지 않고 웨이팅 할 만큼은 아니라 생각해요. 근데 그건 사람마다 차이가 있는 부분이라 주관적일 수 있는데..객관적으로 손님을 대하는 인성이 덜 된 식당 같네요. 별점 1점도 주기가 아깝네요.. 정말 기분 나빴어요. 그런 음악들을 도대체 왜 트는건지.. 앞으로 가실 분들은 유명세 때문에 가볼 수는 있지만 마지막까지 있지말고 꼭 10시 20분 전에는 나가세요. 정말 기분이 나빴습니다.,가격,Negative
공복식당 신촌,여기 영업 종료 시간이 11시인가 그런데10시 20분인가 그 때부터 노래를 바꾸더니 반야심경틀고 애국가 틀고 이제는 우리가 헤어져야 할 시간 노래 트는데 이건 정말 기분이 좋지 않네요.. 우리가 나가니깐 그제서야 10시 20분 전에 틀었던 음악들 다시 틀고.. 하..맛은 그렇게 맛집은 아니고 그냥 보통? 가격도 싸지 않고 웨이팅 할 만큼은 아니라 생각해요. 근데 그건 사람마다 차이가 있는 부분이라 주관적일 수 있는데..객관적으로 손님을 대하는 인성이 덜 된 식당 같네요. 별점 1점도 주기가 아깝네요.. 정말 기분 나빴어요. 그런 음악들을 도대체 왜 트는건지.. 앞으로 가실 분들은 유명세 때문에 가볼 수는 있지만 마지막까지 있지말고 꼭 10시 20분 전에는 나가세요. 정말 기분이 나빴습니다.,서비스 태도,Negative
공복식당 신촌,여기 영업 종료 시간이 11시인가 그런데10시 20분인가 그 때부터 노래를 바꾸더니 반야심경틀고 애국가 틀고 이제는 우리가 헤어져야 할 시간 노래 트는데 이건 정말 기분이 좋지 않네요.. 우리가 나가니깐 그제서야 10시 20분 전에 틀었던 음악들 다시 틀고.. 하..맛은 그렇게 맛집은 아니고 그냥 보통? 가격도 싸지 않고 웨이팅 할 만큼은 아니라 생각해요. 근데 그건 사람마다 차이가 있는 부분이라 주관적일 수 있는데..객관적으로 손님을 대하는 인성이 덜 된 식당 같네요. 별점 1점도 주기가 아깝네요.. 정말 기분 나빴어요. 그런 음악들을 도대체 왜 트는건지.. 앞으로 가실 분들은 유명세 때문에 가볼 수는 있지만 마지막까지 있지말고 꼭 10시 20분 전에는 나가세요. 정말 기분이 나빴습니다.,식당 인성,Negative
공복식당 신촌,리뉴얼하고 두번째방문너무 맛있게먹었습니다신촌에서 고기는 여기만 올듯,리뉴얼,Positive
공복식당 신촌,리뉴얼하고 두번째방문너무 맛있게먹었습니다신촌에서 고기는 여기만 올듯,맛있게먹었습니다,Positive
공복식당 신촌,리뉴얼하고 두번째방문너무 맛있게먹었습니다신촌에서 고기는 여기만 올듯,신촌,Positive
공복식당 신촌,리뉴얼하고 두번째방문너무 맛있게먹었습니다신촌에서 고기는 여기만 올듯,고기,Positive
공복식당 신촌,리뉴얼한 다음에 정체성을 잃었다맘마 있을 시절이 최고였다 그득 친 싼마이 고기가 좋았는데 변하니까 별로,정체성을 잃었다,Negative
공복식당 신촌,리뉴얼한 다음에 정체성을 잃었다맘마 있을 시절이 최고였다 그득 친 싼마이 고기가 좋았는데 변하니까 별로,맘마 있을 시절,Positive
공복식당 신촌,리뉴얼한 다음에 정체성을 잃었다맘마 있을 시절이 최고였다 그득 친 싼마이 고기가 좋았는데 변하니까 별로,친 싼마이 고기,Positive
공복식당 신촌,리뉴얼한 다음에 정체성을 잃었다맘마 있을 시절이 최고였다 그득 친 싼마이 고기가 좋았는데 변하니까 별로,변하니까 별로,Negative
공복식당 신촌,가격은 구워주는 곳요즘 물가 생각하면 다른 집이랑 비슷해요. 근데 고기가 지존 맛있음. 친절하시고 잘 구워주십니다. 육즙 좔좔... 누룽지랑 같이 드세요. 너무 맛있어서 다음에 또 갈 듯... 친구야 전문직 합격 고맙다.,고기 맛,Positive
공복식당 신촌,가격은 구워주는 곳요즘 물가 생각하면 다른 집이랑 비슷해요. 근데 고기가 지존 맛있음. 친절하시고 잘 구워주십니다. 육즙 좔좔... 누룽지랑 같이 드세요. 너무 맛있어서 다음에 또 갈 듯... 친구야 전문직 합격 고맙다.,친절한 서비스,Positive
공복식당 신촌,가격은 구워주는 곳요즘 물가 생각하면 다른 집이랑 비슷해요. 근데 고기가 지존 맛있음. 친절하시고 잘 구워주십니다. 육즙 좔좔... 누룽지랑 같이 드세요. 너무 맛있어서 다음에 또 갈 듯... 친구야 전문직 합격 고맙다.,잘 구워줌,Positive
공복식당 신촌,가격은 구워주는 곳요즘 물가 생각하면 다른 집이랑 비슷해요. 근데 고기가 지존 맛있음. 친절하시고 잘 구워주십니다. 육즙 좔좔... 누룽지랑 같이 드세요. 너무 맛있어서 다음에 또 갈 듯... 친구야 전문직 합격 고맙다.,누룽지와의 조합,Positive
공복식당 신촌,가격은 구워주는 곳요즘 물가 생각하면 다른 집이랑 비슷해요. 근데 고기가 지존 맛있음. 친절하시고 잘 구워주십니다. 육즙 좔좔... 누룽지랑 같이 드세요. 너무 맛있어서 다음에 또 갈 듯... 친구야 전문직 합격 고맙다.,가격,Neutral
공복식당 신촌,가성비가 있었는데 없어요가성비 하나로 가던 집이었는데그냥 없어요,가성비,Negative
공복식당 신촌,두번 갓는데 고기는 맛있게 먹었어요. 맘마도 고기랑 어울리고 맛있는 식사했어요입구 바로앞자리는 문 열릴때마다 추워서 코트입고 잇어야하는 점이 아쉬웠던..,고기 맛,Positive
공복식당 신촌,두번 갓는데 고기는 맛있게 먹었어요. 맘마도 고기랑 어울리고 맛있는 식사했어요입구 바로앞자리는 문 열릴때마다 추워서 코트입고 잇어야하는 점이 아쉬웠던..,맛있는 식사,Positive
공복식당 신촌,두번 갓는데 고기는 맛있게 먹었어요. 맘마도 고기랑 어울리고 맛있는 식사했어요입구 바로앞자리는 문 열릴때마다 추워서 코트입고 잇어야하는 점이 아쉬웠던..,자리 추움,Negative
공복식당 신촌,5년 사이에 상전벽해,상전벽해,Positive
공복식당 신촌,고기맛은 좋으나 남자들이 먹기에는 많이 모자름. 기다리면서 먹을정도는 아님,고기맛,Positive
공복식당 신촌,고기맛은 좋으나 남자들이 먹기에는 많이 모자름. 기다리면서 먹을정도는 아님,남자들이 먹기에 모자름,Negative
공복식당 신촌,고기맛은 좋으나 남자들이 먹기에는 많이 모자름. 기다리면서 먹을정도는 아님,기다리면서 먹을 정도 아님,Negative
공복식당 신촌,전부 광고,전부 광고,Negative
공복식당 신촌,예전 공복을 못가봤음.특수부위들 있고 소금이나 젓갈 와사비 등등 골라서 찍어먹으면 고소하고 쫄깃하고 아무튼 맛있었음.많이 먹기엔 학생 지갑으론 살짝 아픔.,특수부위들,Positive
공복식당 신촌,예전 공복을 못가봤음.특수부위들 있고 소금이나 젓갈 와사비 등등 골라서 찍어먹으면 고소하고 쫄깃하고 아무튼 맛있었음.많이 먹기엔 학생 지갑으론 살짝 아픔.,고소하고 쫄깃한 맛,Positive
공복식당 신촌,예전 공복을 못가봤음.특수부위들 있고 소금이나 젓갈 와사비 등등 골라서 찍어먹으면 고소하고 쫄깃하고 아무튼 맛있었음.많이 먹기엔 학생 지갑으론 살짝 아픔.,학생 지갑에 살짝 아픔,Negative
공복식당 신촌,개인적으로 별로..,개인적으로 별로,Negative
공복식당 신촌,예전에 항정살 팔던 그 공복 아님이제 개맛없어짐 걍 주인이 바뀜,항정살 팔던,Positive
공복식당 신촌,예전에 항정살 팔던 그 공복 아님이제 개맛없어짐 걍 주인이 바뀜,개맛없어짐,Negative
공복식당 신촌,예전에 항정살 팔던 그 공복 아님이제 개맛없어짐 걍 주인이 바뀜,주인이 바뀜,Negative
공복식당 신촌,거진 2년만에 왔는데생고기집으로 바뀌었네요.근데 메뉴도 맛있었지만 그것보다직원분들이 매우 친절하시고 안주나 소스 등 떨어진 거 있으면 급으로 채워 넣어주시고핸드폰 충전에 비오는데 우산도 흔쾌히 빌려주시네요.최근 들어 고객으로써 서비스는 가장 친절하게 받은거 같아 감동 받아한번 후기 남겨 봅니다.번창하세요,직원 친절,Positive
공복식당 신촌,거진 2년만에 왔는데생고기집으로 바뀌었네요.근데 메뉴도 맛있었지만 그것보다직원분들이 매우 친절하시고 안주나 소스 등 떨어진 거 있으면 급으로 채워 넣어주시고핸드폰 충전에 비오는데 우산도 흔쾌히 빌려주시네요.최근 들어 고객으로써 서비스는 가장 친절하게 받은거 같아 감동 받아한번 후기 남겨 봅니다.번창하세요,서비스,Positive
